0.999607,1.98698e-06,0.000335949,5.48788e-05,
1,6.8319e-10,2.72491e-09,2.61272e-07,
1,1.18293e-08,1.64954e-08,3.7701e-07,
0.999999,4.47173e-08,5.50607e-08,1.02963e-06,
0.999893,1.00598e-06,7.43235e-05,3.15274e-05,
1,4.6357e-10,1.02134e-09,3.97258e-08,
1,8.50332e-10,2.52687e-09,1.32192e-07,
1,3.41813e-10,8.04957e-10,3.33561e-08,
1,3.94822e-09,7.46603e-09,2.22288e-07,
1,7.46564e-09,5.2323e-09,1.20919e-07,
1,3.36632e-09,7.61131e-09,2.69661e-07,
1,1.87225e-08,1.09752e-08,2.18369e-07,
0.999994,4.91201e-08,7.45325e-07,5.30272e-06,
0.999997,3.36317e-08,1.68482e-07,2.79643e-06,
1,8.1117e-09,1.5931e-08,4.63882e-07,
1,2.12823e-09,6.66353e-09,3.71927e-07,
1,2.53407e-09,7.68907e-09,4.01418e-07,
1,1.11214e-08,1.33674e-08,2.93115e-07,
1,5.60465e-09,8.98962e-09,2.35256e-07,
0.999999,1.01881e-08,1.97468e-08,5.54941e-07,
0.99999,1.63652e-07,1.71888e-06,7.62207e-06,
0.999999,1.43931e-09,6.12892e-09,5.50992e-07,
0.999994,2.31924e-07,5.03341e-07,5.10248e-06,
1,2.06881e-09,4.76188e-09,1.74726e-07,
0.999998,2.44211e-08,6.95649e-08,1.66082e-06,
1,1.85099e-09,3.99214e-09,1.37641e-07,
1,1.00467e-08,1.1483e-08,2.52474e-07,
0.983449,0.0126493,0.00267543,0.00122616,
0.999999,6.77494e-09,1.5633e-08,5.29964e-07,
1,7.33996e-10,1.97187e-09,8.75223e-08,
1,6.73076e-10,2.83828e-09,3.05537e-07,
0.999999,4.44441e-09,1.39812e-08,6.62087e-07,
0.999998,6.77317e-09,5.71032e-08,2.11779e-06,
0.999996,3.44417e-08,2.54217e-07,3.4164e-06,
0.999877,5.33261e-07,9.25438e-05,3.016e-05,
1,2.49305e-09,4.74337e-09,1.46124e-07,
0.978846,1.46976e-08,0.0199235,0.00123051,
0.997578,0.00208021,7.64338e-05,0.000265231,
0.999996,8.88934e-09,1.76387e-07,3.71114e-06,
0.999998,4.63581e-09,4.30096e-08,2.04242e-06,
1,6.6139e-08,1.35857e-08,2.63876e-07,
0.999943,2.40022e-06,2.46266e-05,2.97907e-05,
0.999998,6.09905e-08,1.16239e-07,2.09108e-06,
0.994927,2.98631e-05,0.0048166,0.000226892,
0.94048,0.00546681,0.0522202,0.00183266,
0.999997,7.23763e-09,1.18554e-07,3.20722e-06,
0.999999,1.41388e-08,2.12953e-08,4.95621e-07,
0.992814,0.000700384,0.00586475,0.000621138,
0.999995,9.7835e-10,4.35216e-08,4.68088e-06,
0.999975,3.05494e-06,3.43484e-06,1.81691e-05,
0.999999,1.83237e-08,3.91074e-08,1.02774e-06,
0.999999,2.34021e-08,3.93941e-08,9.05527e-07,
1,1.54741e-08,9.41969e-09,1.93237e-07,
0.999998,1.00551e-08,4.32865e-08,1.4909e-06,
0.999999,1.13775e-08,3.78341e-08,1.25247e-06,
0.999945,1.89089e-06,2.54595e-05,2.80498e-05,
1,5.75651e-09,6.49174e-09,1.54286e-07,
0.999569,7.47376e-05,0.000211575,0.000144744,
1,1.88692e-09,6.57493e-09,4.32319e-07,
0.999983,6.05909e-08,5.73948e-06,1.15683e-05,
1,1.90449e-08,1.07251e-08,2.13799e-07,
0.999941,4.55858e-06,2.03088e-05,3.43446e-05,
1,5.13707e-09,2.37973e-09,6.40392e-08,
0.998978,1.98943e-06,0.000947511,7.26703e-05,
1,1.92664e-08,1.57334e-08,3.05539e-07,
0.999998,1.1993e-08,5.4063e-08,1.67151e-06,
1,9.47821e-09,1.49366e-08,3.69793e-07,
0.999962,1.14417e-06,1.53676e-05,2.14759e-05,
1,9.20035e-09,1.64139e-08,4.40184e-07,
1,1.27487e-08,1.24161e-08,2.58842e-07,
1,2.71836e-10,1.11372e-09,1.09726e-07,
0.999977,4.47905e-06,2.20218e-06,1.58994e-05,
1,7.39809e-09,1.06194e-08,2.57573e-07,
0.997297,0.00053527,0.00173481,0.000433051,
1,3.3344e-08,1.68291e-08,3.06938e-07,
1,2.09398e-09,6.35431e-09,3.40124e-07,
0.99999,3.26468e-07,1.43265e-06,8.07096e-06,
0.999999,2.23653e-08,4.28183e-08,1.03798e-06,
1,3.27898e-09,3.38499e-09,8.81578e-08,
0.999998,5.51814e-08,1.29303e-07,2.29807e-06,
0.999998,1.97443e-08,5.47931e-08,1.43649e-06,
1,1.70384e-08,1.08903e-08,2.1834e-07,
0.999931,5.82501e-09,1.88776e-05,5.05569e-05,
0.999993,8.28507e-09,5.20159e-07,6.60793e-06,
1,2.73537e-09,7.44405e-09,3.3465e-07,
0.999998,2.96825e-08,7.26309e-08,1.63704e-06,
1,1.1873e-08,1.05692e-08,2.21875e-07,
0.999999,7.21056e-10,5.5499e-09,1.06974e-06,
1,1.04103e-08,1.19621e-08,2.62021e-07,
0.999999,3.15398e-08,4.18715e-08,8.41165e-07,
0.999999,1.35984e-08,4.45208e-08,1.35836e-06,
0.917093,0.00430514,0.0767571,0.00184494,
1,6.28058e-09,5.00873e-09,1.17906e-07,
0.999999,4.72266e-08,3.088e-08,5.20908e-07,
1,1.1796e-08,4.47316e-09,1.0595e-07,
0.999994,2.09928e-08,6.14785e-07,5.4242e-06,
1,1.3114e-09,2.97615e-09,1.0887e-07,
1,2.46832e-10,9.75953e-10,8.55323e-08,
0.999972,2.67684e-07,1.27804e-05,1.52305e-05,
0.999999,1.44416e-09,6.13669e-09,5.49814e-07,
0.999971,2.58806e-06,5.60642e-06,2.04839e-05,
1,6.23262e-09,1.05023e-08,2.79995e-07,
0.999998,2.94902e-08,7.31936e-08,1.6509e-06,
0.392099,1.76482e-07,0.607261,0.000639961,
0.999989,8.09608e-09,1.11567e-06,9.79589e-06,
0.999765,8.34134e-05,4.93893e-05,0.000102553,
0.999984,6.85428e-07,3.19752e-06,1.22371e-05,
1,7.73426e-10,2.23651e-09,1.11056e-07,
0.999893,3.93463e-09,2.79602e-05,7.87201e-05,
0.999998,4.87901e-09,3.0552e-08,1.53803e-06,
0.999999,5.69088e-11,6.49715e-10,9.43675e-07,
1,1.84395e-08,1.00274e-08,2.02076e-07,
0.999995,6.27695e-08,5.77903e-07,4.78432e-06,
1,9.05133e-09,1.40936e-08,3.48095e-07,
1,1.66138e-08,1.95091e-08,4.05299e-07,
0.999995,2.71843e-09,1.39378e-07,5.35085e-06,
0.994322,0.0019712,0.00298238,0.000724638,
0.999988,4.40589e-07,1.99329e-06,9.5594e-06,
1,1.02576e-09,2.28208e-09,8.30526e-08,
1,6.3679e-09,1.05671e-08,2.78679e-07,
